timestamp,facility_code,ambient_temperature_c,humidity_pct,wind_speed_ms,precipitation_mm,barometric_pressure_hpa
2024-07-10 18:00:00,PIR,26.5,58.8,9.2,0.0,1023.8
2024-07-10 19:00:00,PIR,25.5,58.1,7.1,0.0,1011.6
2024-07-10 20:00:00,PIR,25.2,53.5,6.6,0.0,1023.9
2024-07-10 21:00:00,PIR,24.8,71.8,9.3,0.0,1007.6
2024-07-10 22:00:00,PIR,24.2,62.7,9.9,0.0,1008.1
2024-07-10 23:00:00,PIR,23.9,63.5,12.1,0.0,1020.2
2024-07-11 00:00:00,PIR,22.5,68.2,11.4,0.0,1006.6
2024-07-11 01:00:00,PIR,24.2,65.4,11.6,0.0,1006.8
2024-07-11 02:00:00,PIR,26.2,57.9,10.4,0.0,1012.2
2024-07-11 03:00:00,PIR,23.2,59.4,12.3,0.0,1012.5
2024-07-11 04:00:00,PIR,24.4,62.6,13.6,0.0,1007.5
2024-07-11 05:00:00,PIR,24.8,56.3,10.9,0.0,1016.9
2024-07-11 06:00:00,PIR,26.5,66.1,10.7,0.0,1000.8
2024-07-11 07:00:00,PIR,27.7,64.2,12.9,0.0,1015.9
2024-07-11 08:00:00,PIR,27.3,62.7,11.8,0.0,1022.0
2024-07-11 09:00:00,PIR,27.1,63.3,11.2,0.0,1005.0
2024-07-11 10:00:00,PIR,28.5,62.4,10.6,0.0,1018.3
2024-07-11 11:00:00,PIR,29.3,59.7,7.3,0.0,1005.7
2024-07-11 12:00:00,PIR,26.4,59.7,6.6,0.0,1027.4
2024-07-11 13:00:00,PIR,29.2,60.3,7.6,0.0,996.4
2024-07-11 14:00:00,PIR,29.2,66.0,7.5,0.0,1007.5
2024-07-11 15:00:00,PIR,30.3,57.2,6.0,0.0,1012.4
2024-07-11 16:00:00,PIR,27.7,56.7,7.0,0.0,1005.5
2024-07-11 17:00:00,PIR,28.1,63.8,6.3,0.0,1011.8
2024-07-11 18:00:00,PIR,26.3,53.3,7.3,0.27,1019.3
2024-07-11 19:00:00,PIR,25.6,64.7,6.7,0.0,1012.0
2024-07-11 20:00:00,PIR,26.3,72.7,7.4,0.0,1003.7
2024-07-11 21:00:00,PIR,22.5,59.4,7.6,0.0,1021.5
2024-07-11 22:00:00,PIR,24.3,70.5,8.7,0.0,1020.9
2024-07-11 23:00:00,PIR,21.8,58.0,11.9,0.0,1010.5
2024-07-12 00:00:00,PIR,24.3,61.3,9.5,0.0,1020.1
2024-07-12 01:00:00,PIR,24.2,65.8,9.7,0.0,1011.2
2024-07-12 02:00:00,PIR,23.8,68.3,13.6,0.0,1015.7
2024-07-12 03:00:00,PIR,24.0,55.0,16.1,0.0,1010.1
2024-07-12 04:00:00,PIR,24.7,67.9,13.1,0.0,1019.5
2024-07-12 05:00:00,PIR,25.4,54.7,16.8,0.0,1009.3
2024-07-12 06:00:00,PIR,27.3,58.2,13.6,0.0,1011.2
2024-07-12 07:00:00,PIR,27.0,60.1,13.2,0.0,1009.5
2024-07-12 08:00:00,PIR,28.2,65.8,9.3,0.0,1008.2
2024-07-12 09:00:00,PIR,28.7,55.1,9.6,0.0,1011.1
2024-07-12 10:00:00,PIR,28.8,64.3,10.2,0.0,1001.9
2024-07-12 11:00:00,PIR,30.1,67.5,9.2,0.0,1012.6
2024-07-12 12:00:00,PIR,29.7,59.1,7.8,0.0,1014.5
2024-07-12 13:00:00,PIR,29.6,62.1,7.9,0.0,1010.9
2024-07-12 14:00:00,PIR,31.1,61.8,8.3,0.0,1010.3
2024-07-12 15:00:00,PIR,28.6,64.3,7.3,0.0,1007.8
2024-07-12 16:00:00,PIR,29.6,57.8,5.8,0.0,1004.7
2024-07-12 17:00:00,PIR,25.4,63.1,4.9,0.0,1002.6
2024-07-12 18:00:00,PIR,27.1,54.4,6.0,0.0,1017.5
2024-07-12 19:00:00,PIR,25.0,66.6,10.8,0.0,1018.0
2024-07-12 20:00:00,PIR,24.4,66.7,9.8,0.0,1009.8
2024-07-12 21:00:00,PIR,24.5,66.8,8.8,0.0,1011.7
2024-07-12 22:00:00,PIR,22.7,64.3,12.8,0.0,1012.4
2024-07-12 23:00:00,PIR,23.6,66.8,11.8,0.0,1009.8
2024-07-13 00:00:00,PIR,24.6,60.7,12.2,0.0,1009.7
2024-07-13 01:00:00,PIR,24.5,66.6,9.3,0.0,1004.8
2024-07-13 02:00:00,PIR,23.3,60.6,6.7,0.0,1010.3
2024-07-13 03:00:00,PIR,24.2,75.4,10.7,0.0,1005.3
2024-07-13 04:00:00,PIR,25.3,65.4,9.6,0.0,1024.1
2024-07-13 05:00:00,PIR,26.3,59.9,10.3,0.0,1000.8
2024-07-13 06:00:00,PIR,26.4,65.4,8.4,0.0,1015.6
2024-07-13 07:00:00,PIR,29.9,62.7,6.4,0.0,1004.1
2024-07-13 08:00:00,PIR,28.1,61.4,5.8,0.0,1004.4
2024-07-13 09:00:00,PIR,28.9,57.9,10.6,0.0,1022.9
2024-07-13 10:00:00,PIR,29.4,64.7,13.2,0.1,1017.5
2024-07-13 11:00:00,PIR,30.5,48.7,11.4,0.0,1008.9
2024-07-13 12:00:00,PIR,29.2,67.0,10.7,0.0,1009.8
2024-07-13 13:00:00,PIR,29.1,58.2,11.7,0.0,1019.2
2024-07-13 14:00:00,PIR,27.5,56.2,9.0,0.0,1008.8
2024-07-13 15:00:00,PIR,28.7,58.4,9.5,0.0,1027.1
2024-07-13 16:00:00,PIR,27.9,56.1,9.9,0.0,1021.2
2024-07-13 17:00:00,PIR,27.8,61.4,12.5,0.0,1013.5
2024-07-13 18:00:00,PIR,25.8,57.6,13.4,0.0,1012.8
2024-07-13 19:00:00,PIR,25.4,52.7,12.7,0.0,1003.3
2024-07-13 20:00:00,PIR,25.2,62.4,10.7,0.0,1004.7
2024-07-13 21:00:00,PIR,25.4,65.3,10.8,0.0,1004.5
2024-07-13 22:00:00,PIR,24.2,62.2,9.5,0.0,997.2
2024-07-13 23:00:00,PIR,23.5,63.8,13.9,0.0,1010.0
2024-07-14 00:00:00,PIR,23.8,67.3,14.8,0.0,1018.5
2024-07-14 01:00:00,PIR,23.9,62.4,17.5,0.0,1010.6
2024-07-14 02:00:00,PIR,24.0,69.0,18.4,0.0,1004.6
2024-07-14 03:00:00,PIR,23.7,69.1,16.0,0.0,1018.7
2024-07-14 04:00:00,PIR,25.2,72.8,13.9,0.0,1013.2
2024-07-14 05:00:00,PIR,24.1,70.9,10.8,0.0,1022.7
2024-07-14 06:00:00,PIR,26.3,60.9,9.3,0.0,1012.2
2024-07-14 07:00:00,PIR,25.5,58.1,6.8,0.0,1007.4
2024-07-14 08:00:00,PIR,27.6,58.8,8.4,0.0,1003.1
2024-07-14 09:00:00,PIR,27.8,63.5,6.6,0.0,1020.7
2024-07-14 10:00:00,PIR,28.6,62.2,7.7,0.0,1022.3
2024-07-14 11:00:00,PIR,29.9,62.8,5.1,0.0,1024.1
2024-07-14 12:00:00,PIR,30.6,72.9,4.9,0.0,1014.3
2024-07-14 13:00:00,PIR,28.9,57.8,9.2,0.0,1024.8
2024-07-14 14:00:00,PIR,30.5,59.2,8.2,0.0,1007.2
2024-07-14 15:00:00,PIR,29.7,60.2,6.7,0.0,1021.1
2024-07-14 16:00:00,PIR,25.5,52.5,5.2,0.0,1016.5
2024-07-14 17:00:00,PIR,27.7,64.6,5.1,0.0,1023.7
2024-07-14 18:00:00,PIR,26.4,67.8,10.6,0.0,1019.3
2024-07-14 19:00:00,PIR,26.5,67.9,11.0,0.0,1014.1
2024-07-14 20:00:00,PIR,24.5,55.0,9.7,0.0,1005.3
2024-07-14 21:00:00,PIR,25.4,51.9,7.3,0.0,1000.5
2024-07-14 22:00:00,PIR,23.2,69.8,6.8,0.0,1018.9
2024-07-14 23:00:00,PIR,23.5,58.2,6.5,0.0,1015.8
2024-07-15 00:00:00,PIR,21.7,66.5,8.7,0.0,1013.4
2024-07-15 01:00:00,PIR,23.3,71.4,8.8,0.0,1015.2
2024-07-15 02:00:00,PIR,25.3,72.2,12.5,0.0,1014.7
2024-07-15 03:00:00,PIR,23.5,59.5,10.3,0.0,1024.6
2024-07-15 04:00:00,PIR,26.1,56.6,7.9,0.0,1009.4
2024-07-15 05:00:00,PIR,28.4,60.2,6.4,0.0,1007.1
2024-07-15 06:00:00,PIR,26.8,63.6,7.8,0.0,1009.6
2024-07-15 07:00:00,PIR,27.4,67.3,8.9,0.0,1012.4
2024-07-15 08:00:00,PIR,28.9,68.1,8.3,0.0,1019.1
2024-07-15 09:00:00,PIR,29.1,68.7,7.0,0.0,1007.6
2024-07-15 10:00:00,PIR,28.0,60.4,8.0,0.0,1006.8
2024-07-15 11:00:00,PIR,29.2,62.3,7.3,0.0,997.3
2024-07-15 12:00:00,PIR,28.6,63.4,6.8,0.0,1013.9
2024-07-15 13:00:00,PIR,29.7,53.2,8.8,0.0,1016.7
2024-07-15 14:00:00,PIR,28.8,65.0,12.8,0.0,1012.1
2024-07-15 15:00:00,PIR,28.7,65.4,12.3,0.0,1016.4
2024-07-15 16:00:00,PIR,27.9,51.4,11.0,0.0,1022.5
2024-07-15 17:00:00,PIR,25.8,63.2,10.5,0.0,1003.5
2024-07-15 18:00:00,PIR,26.9,57.5,7.9,1.73,1011.9
2024-07-15 19:00:00,PIR,26.5,57.6,9.1,0.0,1018.5
2024-07-15 20:00:00,PIR,25.6,66.6,7.1,0.0,1019.5
2024-07-15 21:00:00,PIR,24.1,61.3,6.8,0.0,1001.9
2024-07-15 22:00:00,PIR,23.7,60.1,7.1,0.0,1016.7
2024-07-15 23:00:00,PIR,24.6,61.1,8.0,0.0,1008.4
2024-07-16 00:00:00,PIR,23.6,66.2,6.6,0.0,1008.1
2024-07-16 01:00:00,PIR,24.1,59.0,8.5,0.0,1022.4
2024-07-16 02:00:00,PIR,26.9,57.6,8.6,0.0,993.2
2024-07-16 03:00:00,PIR,25.7,63.1,12.1,0.0,1015.5
2024-07-16 04:00:00,PIR,25.5,65.0,10.6,0.0,1009.0
2024-07-16 05:00:00,PIR,25.4,58.9,8.9,0.0,1023.1
2024-07-16 06:00:00,PIR,26.1,49.4,11.2,0.0,1018.5
2024-07-16 07:00:00,PIR,27.6,57.4,8.6,0.0,1020.3
2024-07-16 08:00:00,PIR,26.7,56.0,13.1,0.0,1002.6
2024-07-16 09:00:00,PIR,30.3,46.5,15.8,0.0,1005.8
2024-07-16 10:00:00,PIR,30.0,59.5,12.8,0.0,1014.9
2024-07-16 11:00:00,PIR,30.0,61.0,10.9,0.0,1013.2
2024-07-16 12:00:00,PIR,29.9,64.7,9.4,0.0,1018.6
2024-07-16 13:00:00,PIR,30.3,65.6,12.7,0.0,1026.9
2024-07-16 14:00:00,PIR,28.5,62.4,10.9,0.0,1016.6
2024-07-16 15:00:00,PIR,29.4,58.9,15.3,0.0,1037.1
2024-07-16 16:00:00,PIR,27.7,60.2,11.8,0.0,1002.7
2024-07-16 17:00:00,PIR,25.9,58.2,9.7,0.0,1018.1
2024-07-16 18:00:00,PIR,25.9,64.7,8.6,0.0,999.7
2024-07-16 19:00:00,PIR,24.4,64.7,7.9,0.0,1008.6
2024-07-16 20:00:00,PIR,24.8,59.6,8.4,0.0,1012.1
2024-07-16 21:00:00,PIR,24.0,65.5,8.8,0.0,1012.7
2024-07-16 22:00:00,PIR,24.4,62.2,11.8,0.0,1022.7
2024-07-16 23:00:00,PIR,23.6,73.0,11.7,0.0,1018.2
2024-07-17 00:00:00,PIR,25.1,52.8,8.5,0.0,1007.7
2024-07-17 01:00:00,PIR,22.8,56.8,12.8,0.0,1028.3
2024-07-17 02:00:00,PIR,22.8,60.7,16.0,0.0,1015.3
2024-07-17 03:00:00,PIR,23.6,60.5,14.5,0.0,1011.2
2024-07-17 04:00:00,PIR,26.2,48.6,13.3,0.0,1020.4
2024-07-17 05:00:00,PIR,24.6,59.0,11.3,0.0,1006.8
2024-07-17 06:00:00,PIR,26.0,59.8,11.0,0.0,1026.0
2024-07-17 07:00:00,PIR,27.3,62.2,10.1,0.0,1011.7
2024-07-17 08:00:00,PIR,25.7,63.3,8.9,2.05,1019.0
2024-07-17 09:00:00,PIR,28.6,56.7,7.1,0.0,1011.8
2024-07-17 10:00:00,PIR,30.7,60.8,10.8,0.0,1003.0
2024-07-17 11:00:00,PIR,31.6,64.0,8.3,0.0,1007.6
2024-07-17 12:00:00,PIR,28.9,62.7,6.9,0.0,1012.8
2024-07-17 13:00:00,PIR,29.8,59.4,7.3,0.0,1011.2
2024-07-17 14:00:00,PIR,28.4,70.3,5.9,0.0,1013.6
2024-07-17 15:00:00,PIR,29.0,57.9,7.3,0.0,1020.8
2024-07-17 16:00:00,PIR,27.8,63.6,11.6,0.0,1007.0
2024-07-17 17:00:00,PIR,25.4,65.0,11.8,0.0,1026.6
2024-07-17 18:00:00,PIR,26.9,60.1,9.2,0.0,995.3
2024-07-17 19:00:00,PIR,26.0,57.0,8.1,0.0,993.1
2024-07-17 20:00:00,PIR,25.0,60.4,7.9,0.0,1011.3
2024-07-17 21:00:00,PIR,24.1,60.2,8.6,0.0,998.3
2024-07-17 22:00:00,PIR,25.2,66.6,9.5,0.0,1019.5
2024-07-17 23:00:00,PIR,23.4,60.5,10.4,1.8,1023.2
2024-07-18 00:00:00,PIR,23.1,67.3,8.4,0.0,1012.5
2024-07-18 01:00:00,PIR,23.4,60.8,11.6,0.0,1001.5
2024-07-18 02:00:00,PIR,21.9,67.6,9.6,0.0,1005.7
2024-07-18 03:00:00,PIR,23.9,66.9,7.5,0.0,1004.1
2024-07-18 04:00:00,PIR,24.4,57.8,10.2,0.0,1005.8
2024-07-18 05:00:00,PIR,26.9,58.3,8.3,0.0,1007.6
2024-07-18 06:00:00,PIR,26.3,64.8,7.0,3.51,1023.1
2024-07-18 07:00:00,PIR,25.6,65.0,11.7,0.0,1015.2
2024-07-18 08:00:00,PIR,28.9,63.7,10.0,0.0,1023.4
2024-07-18 09:00:00,PIR,28.5,58.3,13.2,0.0,1024.8
2024-07-18 10:00:00,PIR,28.4,60.1,11.5,0.0,1009.9
2024-07-18 11:00:00,PIR,29.5,57.2,9.3,0.0,1011.6
2024-07-18 12:00:00,PIR,29.5,61.5,7.1,0.0,999.6
2024-07-18 13:00:00,PIR,29.4,53.4,8.1,0.0,1014.6
2024-07-18 14:00:00,PIR,29.2,72.3,8.2,0.0,1001.3
2024-07-18 15:00:00,PIR,27.0,64.1,6.4,0.0,1014.4
2024-07-18 16:00:00,PIR,28.9,56.5,5.8,0.0,1001.0
2024-07-18 17:00:00,PIR,27.1,53.4,6.4,0.0,1017.5
2024-07-18 18:00:00,PIR,27.8,65.7,5.0,0.0,1006.6
2024-07-18 19:00:00,PIR,27.5,64.4,7.5,0.0,1009.3
2024-07-18 20:00:00,PIR,23.8,68.0,8.3,0.0,1005.3
2024-07-18 21:00:00,PIR,24.9,59.2,11.7,0.0,1026.4
2024-07-18 22:00:00,PIR,25.6,60.6,9.5,0.0,1005.8
2024-07-18 23:00:00,PIR,23.0,50.5,13.6,0.0,1002.1
2024-07-19 00:00:00,PIR,22.5,61.1,11.2,0.0,1016.6
2024-07-19 01:00:00,PIR,24.2,61.6,8.5,0.0,1013.6
2024-07-19 02:00:00,PIR,24.4,62.2,8.4,0.0,1019.7
2024-07-19 03:00:00,PIR,24.1,64.6,7.6,0.0,1010.8
2024-07-19 04:00:00,PIR,24.1,59.0,7.7,0.0,1019.2
2024-07-19 05:00:00,PIR,25.0,62.4,7.9,0.0,1014.1
2024-07-19 06:00:00,PIR,26.2,56.5,8.6,0.0,1014.2
2024-07-19 07:00:00,PIR,26.8,69.4,9.2,0.0,1013.7
2024-07-19 08:00:00,PIR,26.3,59.2,11.7,0.0,1004.6
2024-07-19 09:00:00,PIR,28.6,59.0,11.9,0.0,1018.3
2024-07-19 10:00:00,PIR,27.2,61.0,9.8,0.0,1017.1
2024-07-19 11:00:00,PIR,29.8,62.5,8.0,0.0,1008.7
2024-07-19 12:00:00,PIR,29.0,75.8,7.1,0.0,1002.5
2024-07-19 13:00:00,PIR,28.9,61.3,11.4,0.0,1024.7
2024-07-19 14:00:00,PIR,27.4,56.0,8.4,0.0,1019.1
2024-07-19 15:00:00,PIR,27.8,52.2,13.6,0.0,1016.9
2024-07-19 16:00:00,PIR,26.7,64.8,12.5,0.0,1015.4
2024-07-19 17:00:00,PIR,26.5,65.7,9.1,0.0,1016.4
2024-07-19 18:00:00,PIR,27.6,68.8,8.9,0.0,1031.5
2024-07-19 19:00:00,PIR,26.1,50.2,9.3,0.0,1020.2
2024-07-19 20:00:00,PIR,24.8,64.7,6.8,0.0,1003.1
2024-07-19 21:00:00,PIR,23.2,58.0,6.1,0.0,999.2
2024-07-19 22:00:00,PIR,25.5,69.4,6.3,0.0,1008.6
2024-07-19 23:00:00,PIR,24.1,50.6,9.3,0.0,1018.8
2024-07-20 00:00:00,PIR,23.4,61.2,8.3,0.0,1020.7
2024-07-20 01:00:00,PIR,24.2,63.4,7.0,0.0,1019.9
2024-07-20 02:00:00,PIR,24.5,64.8,7.2,0.0,1024.4
2024-07-20 03:00:00,PIR,23.2,61.5,8.1,0.0,1016.7
2024-07-20 04:00:00,PIR,26.7,67.6,11.8,0.0,1012.6
2024-07-20 05:00:00,PIR,27.5,60.0,11.6,0.0,1006.4
2024-07-20 06:00:00,PIR,26.9,58.0,9.4,0.0,1006.0
2024-07-20 07:00:00,PIR,26.0,61.7,9.2,0.0,1014.7
2024-07-20 08:00:00,PIR,28.6,55.8,8.3,0.0,1001.8
2024-07-20 09:00:00,PIR,28.0,54.3,11.1,0.0,996.5
2024-07-20 10:00:00,PIR,28.2,58.2,10.3,0.0,1017.6
2024-07-20 11:00:00,PIR,29.5,54.9,10.7,0.0,1010.4
2024-07-20 12:00:00,PIR,29.2,58.8,14.1,0.0,1010.0
2024-07-20 13:00:00,PIR,28.8,55.3,14.4,0.0,1007.8
2024-07-20 14:00:00,PIR,29.0,48.3,11.3,0.0,1011.5
2024-07-20 15:00:00,PIR,28.3,53.7,9.8,0.0,1019.1
2024-07-20 16:00:00,PIR,27.6,44.4,8.0,0.0,1019.3
2024-07-20 17:00:00,PIR,27.2,62.5,6.3,0.91,1016.5
2024-07-20 18:00:00,PIR,27.3,61.4,10.2,0.0,1010.8
2024-07-20 19:00:00,PIR,24.8,71.1,8.6,0.0,1009.3
2024-07-20 20:00:00,PIR,25.6,57.2,8.4,0.0,1008.1
2024-07-20 21:00:00,PIR,25.3,58.2,8.1,0.0,995.2
2024-07-20 22:00:00,PIR,23.7,72.7,8.1,0.0,1020.5
2024-07-20 23:00:00,PIR,23.8,62.2,6.6,0.0,1021.1
2024-07-21 00:00:00,PIR,24.4,68.3,5.8,2.36,1005.3
2024-07-21 01:00:00,PIR,23.5,57.3,5.7,0.0,1001.1
2024-07-21 02:00:00,PIR,23.4,63.8,5.1,0.0,1017.6
2024-07-21 03:00:00,PIR,24.8,66.2,4.5,0.0,999.7
2024-07-21 04:00:00,PIR,24.8,72.1,4.5,0.0,1020.5
2024-07-21 05:00:00,PIR,26.0,65.0,4.3,0.0,1019.8
2024-07-21 06:00:00,PIR,27.8,62.2,6.4,0.0,1003.8
2024-07-21 07:00:00,PIR,27.6,57.4,7.2,0.0,1004.6
2024-07-21 08:00:00,PIR,28.3,65.5,6.2,0.0,1008.5
2024-07-21 09:00:00,PIR,27.3,59.1,5.9,0.0,1023.5
2024-07-21 10:00:00,PIR,28.4,62.2,7.7,0.0,1013.9
2024-07-21 11:00:00,PIR,28.8,59.5,11.0,0.0,1011.1
2024-07-21 12:00:00,PIR,30.3,56.2,8.6,0.0,1006.5
2024-07-21 13:00:00,PIR,29.2,66.8,7.5,0.0,1022.2
2024-07-21 14:00:00,PIR,28.2,57.2,8.1,0.0,1019.5
2024-07-21 15:00:00,PIR,28.9,52.0,7.1,0.0,1013.4
2024-07-21 16:00:00,PIR,26.6,60.6,7.0,0.0,1024.3
2024-07-21 17:00:00,PIR,27.9,56.9,5.8,0.0,1021.8
2024-07-21 18:00:00,PIR,25.2,61.1,7.4,0.0,997.5
2024-07-21 19:00:00,PIR,26.3,53.8,12.2,0.0,999.7
2024-07-21 20:00:00,PIR,25.3,66.7,10.5,0.0,1018.3
2024-07-21 21:00:00,PIR,24.7,68.0,10.7,0.0,1010.1
2024-07-21 22:00:00,PIR,24.0,63.7,13.3,0.0,1033.0
2024-07-21 23:00:00,PIR,24.5,67.6,10.5,0.0,1008.3
2024-07-22 00:00:00,PIR,22.5,67.6,10.7,0.0,1010.3
2024-07-22 01:00:00,PIR,23.4,59.7,13.8,0.0,1016.4
2024-07-22 02:00:00,PIR,25.1,65.0,16.0,0.0,1034.1
2024-07-22 03:00:00,PIR,23.0,62.5,13.8,0.0,1009.6
2024-07-22 04:00:00,PIR,24.4,56.5,14.1,0.0,1007.5
2024-07-22 05:00:00,PIR,25.7,63.1,15.8,0.0,1023.1
2024-07-22 06:00:00,PIR,25.4,55.9,13.0,0.0,1027.4
2024-07-22 07:00:00,PIR,28.4,64.9,11.6,0.86,1006.1
2024-07-22 08:00:00,PIR,28.4,59.8,9.8,0.0,1028.2
2024-07-22 09:00:00,PIR,29.5,69.7,12.0,0.0,1019.1
2024-07-22 10:00:00,PIR,28.6,62.1,11.8,0.0,1020.8
2024-07-22 11:00:00,PIR,27.0,62.2,11.4,0.0,1034.5
2024-07-22 12:00:00,PIR,27.2,60.6,8.5,0.0,1012.0
2024-07-22 13:00:00,PIR,29.1,54.9,7.1,0.0,1019.3
2024-07-22 14:00:00,PIR,28.0,70.8,9.3,0.0,1024.4
2024-07-22 15:00:00,PIR,30.2,58.4,8.3,0.0,1021.5
2024-07-22 16:00:00,PIR,27.3,57.8,9.3,0.0,1003.5
2024-07-22 17:00:00,PIR,26.0,71.2,12.2,0.0,1024.7
2024-07-22 18:00:00,PIR,26.5,54.7,9.9,0.0,1011.4
2024-07-22 19:00:00,PIR,26.4,58.4,8.9,0.0,1002.5
2024-07-22 20:00:00,PIR,25.4,67.0,6.2,0.0,1004.1
2024-07-22 21:00:00,PIR,23.6,61.6,4.8,0.0,1013.1
2024-07-22 22:00:00,PIR,23.2,59.0,5.8,0.0,1003.8
2024-07-22 23:00:00,PIR,22.6,63.1,9.6,0.0,1011.0
2024-07-23 00:00:00,PIR,23.5,68.6,9.0,0.0,1001.7
2024-07-23 01:00:00,PIR,25.0,51.9,10.3,0.0,1007.3
2024-07-23 02:00:00,PIR,24.9,69.7,10.5,0.0,1013.7
2024-07-23 03:00:00,PIR,24.9,60.1,8.7,0.0,1012.3
2024-07-23 04:00:00,PIR,26.1,52.8,9.6,0.0,1021.7
2024-07-23 05:00:00,PIR,24.8,62.6,6.8,0.0,1003.7
2024-07-23 06:00:00,PIR,26.6,63.5,6.8,0.0,1010.8
2024-07-23 07:00:00,PIR,28.6,68.3,7.2,0.0,1013.9
2024-07-23 08:00:00,PIR,28.5,54.1,6.7,0.0,1022.3
2024-07-23 09:00:00,PIR,27.8,65.1,5.3,0.0,1014.8
2024-07-23 10:00:00,PIR,28.8,64.7,4.1,0.0,1019.5
2024-07-23 11:00:00,PIR,29.2,56.7,9.0,0.0,1003.0
2024-07-23 12:00:00,PIR,29.4,63.6,7.0,0.0,1010.8
2024-07-23 13:00:00,PIR,30.1,59.1,7.2,0.0,1011.8
2024-07-23 14:00:00,PIR,27.1,62.4,9.3,0.0,1020.1
2024-07-23 15:00:00,PIR,28.3,53.6,9.0,0.0,1011.3
2024-07-23 16:00:00,PIR,27.9,58.5,12.0,0.0,1002.3
2024-07-23 17:00:00,PIR,27.3,52.1,10.2,0.0,1012.0
2024-07-23 18:00:00,PIR,26.3,56.4,7.5,0.0,1014.0
2024-07-23 19:00:00,PIR,24.8,69.5,6.8,0.0,1021.4
2024-07-23 20:00:00,PIR,25.2,58.8,6.1,0.0,1010.9
2024-07-23 21:00:00,PIR,24.3,63.6,7.0,0.0,1018.3
2024-07-23 22:00:00,PIR,24.6,64.1,5.8,0.0,1012.9
2024-07-23 23:00:00,PIR,23.7,62.0,10.1,0.0,1015.5
2024-07-24 00:00:00,PIR,24.1,62.0,8.9,0.0,1017.4
2024-07-24 01:00:00,PIR,22.8,63.7,11.5,0.0,1016.4
2024-07-24 02:00:00,PIR,24.3,68.5,13.7,0.0,1020.0
2024-07-24 03:00:00,PIR,23.7,59.4,12.9,0.0,1006.7
2024-07-24 04:00:00,PIR,25.0,59.1,13.2,0.0,1013.2
2024-07-24 05:00:00,PIR,24.3,64.8,9.8,0.0,1017.2
2024-07-24 06:00:00,PIR,26.4,56.9,14.3,0.0,1004.3
2024-07-24 07:00:00,PIR,28.6,59.8,14.6,0.0,1013.9
2024-07-24 08:00:00,PIR,29.1,57.0,12.4,0.0,1008.9
2024-07-24 09:00:00,PIR,28.5,68.3,14.8,0.22,1000.6
2024-07-24 10:00:00,PIR,27.8,57.8,13.1,0.0,1011.9
2024-07-24 11:00:00,PIR,28.0,63.4,10.1,0.0,1013.8
2024-07-24 12:00:00,PIR,29.2,56.8,12.0,0.0,1014.8
2024-07-24 13:00:00,PIR,30.9,64.2,15.2,0.0,1000.9
2024-07-24 14:00:00,PIR,29.5,68.5,11.6,0.0,1004.3
2024-07-24 15:00:00,PIR,28.9,61.3,10.2,0.0,1001.8
2024-07-24 16:00:00,PIR,26.5,60.7,9.5,0.0,1004.0
2024-07-24 17:00:00,PIR,26.0,66.4,9.0,0.0,1002.2
2024-07-24 18:00:00,PIR,28.7,62.1,8.8,0.0,1013.3
2024-07-24 19:00:00,PIR,25.9,56.7,11.5,0.0,999.9
2024-07-24 20:00:00,PIR,25.2,66.1,11.9,0.0,1006.4
2024-07-24 21:00:00,PIR,24.1,66.0,9.8,0.0,1008.1
2024-07-24 22:00:00,PIR,22.5,63.6,7.5,0.0,1004.0
2024-07-24 23:00:00,PIR,23.3,71.7,7.5,0.0,1008.0
2024-07-25 00:00:00,PIR,24.4,56.0,8.4,0.0,1002.5
2024-07-25 01:00:00,PIR,23.6,60.7,7.5,0.0,1024.9
2024-07-25 02:00:00,PIR,24.2,66.9,8.2,0.0,1016.4
2024-07-25 03:00:00,PIR,23.9,64.8,7.5,0.05,1016.9
2024-07-25 04:00:00,PIR,25.6,63.8,6.8,0.0,1021.3
2024-07-25 05:00:00,PIR,26.0,57.0,6.4,0.0,1015.5
2024-07-25 06:00:00,PIR,27.4,67.2,6.8,0.0,1022.4
2024-07-25 07:00:00,PIR,28.3,63.9,9.3,0.0,1021.5
2024-07-25 08:00:00,PIR,27.6,56.8,8.8,0.0,1036.1
2024-07-25 09:00:00,PIR,27.2,55.5,12.9,0.0,1024.9
2024-07-25 10:00:00,PIR,27.5,54.9,14.0,0.0,1014.4
2024-07-25 11:00:00,PIR,29.3,62.3,15.4,0.0,1009.2
2024-07-25 12:00:00,PIR,30.0,57.0,12.0,0.0,1024.0
2024-07-25 13:00:00,PIR,29.2,56.7,11.4,0.0,1019.1
2024-07-25 14:00:00,PIR,30.1,63.9,15.2,0.0,1014.2
2024-07-25 15:00:00,PIR,27.1,60.0,17.8,0.0,1014.7
2024-07-25 16:00:00,PIR,28.3,64.0,14.2,0.0,1011.9
2024-07-25 17:00:00,PIR,28.7,65.7,11.3,0.0,987.8
2024-07-25 18:00:00,PIR,27.0,56.4,11.2,0.0,1016.7
2024-07-25 19:00:00,PIR,24.1,64.4,14.5,0.0,1008.2
2024-07-25 20:00:00,PIR,25.5,62.0,16.0,0.0,1008.0
2024-07-25 21:00:00,PIR,24.4,61.6,17.0,0.0,1008.9
2024-07-25 22:00:00,PIR,24.8,71.2,13.5,0.0,999.9
2024-07-25 23:00:00,PIR,24.8,60.9,12.7,0.0,1012.0
2024-07-26 00:00:00,PIR,24.8,56.5,10.1,0.0,1003.6
