vessel_id,vessel_name,vessel_class,dwt,tank_capacity_m3,home_port,timestamp,latitude,longitude,speed_knots,heading_deg,status,current_cargo_m3,current_cargo_pct,cargo_type_primary,destination_port,eta_destination,fuel_remaining_mt,fuel_consumption_mt_day,days_until_next_maintenance,crew_hours_remaining,ice_class,last_inspection_date,vetting_status
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-09-29 14:55:40.800,40.4928,25.5623,7.9,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-09-30 10:16:19.200,39.9802,22.1475,8.5,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-01 05:36:57.600,39.4677,18.7328,7.6,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-02 00:57:36.000,38.9552,15.3181,8.0,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-02 20:18:14.400,38.4426,11.9034,8.0,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-03 15:38:52.800,37.9301,8.4886,7.6,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-04 10:59:31.200,37.4176,5.0739,7.5,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-05 06:20:09.600,36.905,1.6592,8.3,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-06 01:40:48.000,36.3925,-1.7555,8.2,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-06 21:01:26.400,35.88,-5.1703,8.3,261.5,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T00:36:28.114286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-07 16:22:04.800,35.785,-5.8029,8.1,270.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-10-07T16:52:04.800000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-08 11:42:43.200,35.785,-5.8029,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,BCN,2022-10-08T18:42:43.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-09 07:03:21.600,37.5907,-3.2206,8.4,55.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-10-10T23:25:34.628571,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-10 02:24:00.000,39.3963,-0.6383,8.0,55.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-10-10T23:25:34.628571,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-10 21:44:38.400,41.202,1.9439,7.7,55.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-10-10T23:25:34.628571,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-11 17:05:16.800,41.359,2.1685,8.3,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-10-11T17:35:16.800000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-12 12:25:55.200,41.359,2.1685,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,MLT,2022-10-12T23:25:55.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-13 07:46:33.600,40.0238,5.1875,8.2,113.9,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-10-15T19:32:20.914286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-14 03:07:12.000,38.6887,8.2065,7.8,113.9,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-10-15T19:32:20.914286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-14 22:27:50.400,37.3535,11.2254,8.1,113.9,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-10-15T19:32:20.914286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-15 17:48:28.800,36.0184,14.2444,7.7,113.9,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-10-15T19:32:20.914286,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-16 13:09:07.200,35.8989,14.5146,8.2,0.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-10-16T13:39:07.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-17 08:29:45.600,35.8989,14.5146,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,GEN,2022-10-17T16:29:45.600000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-18 03:50:24.000,38.3205,12.9295,8.2,326.8,In Transit Laden,446.6,70.0,Oily Waste Mix,GEN,2022-10-20T04:26:54.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-18 23:11:02.400,40.7421,11.3443,8.8,326.8,In Transit Laden,446.6,70.0,Oily Waste Mix,GEN,2022-10-20T04:26:54.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-19 18:31:40.800,43.1637,9.7592,8.1,326.8,In Transit Laden,446.6,70.0,Oily Waste Mix,GEN,2022-10-20T04:26:54.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-20 13:52:19.200,44.4056,8.9463,8.8,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,GEN,2022-10-20T14:22:19.200000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-21 09:12:57.600,44.4056,8.9463,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,HAM,2022-10-21T15:12:57.600000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-22 04:33:36.000,47.1046,9.2474,8.6,6.4,In Transit Ballast,0.0,0.0,Oily Waste Mix,HAM,2022-10-24T02:43:40.457143,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-22 23:54:14.400,49.8035,9.5485,7.4,6.4,In Transit Ballast,0.0,0.0,Oily Waste Mix,HAM,2022-10-24T02:43:40.457143,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-23 19:14:52.800,52.5025,9.8496,8.0,6.4,In Transit Ballast,0.0,0.0,Oily Waste Mix,HAM,2022-10-24T02:43:40.457143,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-24 14:35:31.200,53.5461,9.966,8.0,0.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,HAM,2022-10-24T15:05:31.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-25 09:56:09.600,53.5461,9.966,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,PSD,2022-10-25T14:56:09.600000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-26 05:16:48.000,51.3504,12.1645,8.7,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-27 00:37:26.400,49.1547,14.363,8.7,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-27 19:58:04.800,46.959,16.5616,8.8,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-28 15:18:43.200,44.7632,18.7601,7.7,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-29 10:39:21.600,42.5675,20.9586,8.0,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-30 06:00:00.000,40.3718,23.1571,7.7,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-31 01:20:38.400,38.1761,25.3556,8.3,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-10-31 20:41:16.800,35.9804,27.5542,8.0,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-01 16:01:55.200,33.7847,29.7527,7.8,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-02 11:22:33.600,31.589,31.9512,8.6,135.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-02T14:18:18.171429,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-03 06:43:12.000,31.2565,32.2841,8.1,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,PSD,2022-11-03T07:13:12,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-04 02:03:50.400,31.2565,32.2841,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,MLT,2022-11-04T08:03:50.400000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-04 21:24:28.800,32.0676,29.1794,8.5,284.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T16:46:41.828571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-05 16:45:07.200,32.8787,26.0747,8.1,284.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T16:46:41.828571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-06 12:05:45.600,33.6899,22.97,8.3,284.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T16:46:41.828571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-07 07:26:24.000,34.501,19.8654,7.8,284.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T16:46:41.828571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-08 02:47:02.400,35.3121,16.7607,8.4,284.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T16:46:41.828571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-08 22:07:40.800,35.8989,14.5146,8.2,270.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,MLT,2022-11-08T22:37:40.800000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-09 17:28:19.200,35.8989,14.5146,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,BCN,2022-11-10T02:28:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-10 12:48:57.600,37.2341,11.4956,8.3,293.9,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-13T00:34:44.914286,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-11 08:09:36.000,38.5692,8.4766,7.6,293.9,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-13T00:34:44.914286,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-12 03:30:14.400,39.9044,5.4577,8.5,293.9,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-13T00:34:44.914286,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-12 22:50:52.800,41.2395,2.4387,7.9,293.9,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-13T00:34:44.914286,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-13 18:11:31.200,41.359,2.1685,8.2,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-13T18:41:31.200000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-14 13:32:09.600,41.359,2.1685,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,MRS,2022-11-14T22:32:09.600000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-15 08:52:48.000,43.1158,4.9546,8.5,57.8,In Transit Ballast,0.0,0.0,Oily Waste Mix,MRS,2022-11-15T11:25:01.028571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-16 04:13:26.400,43.3462,5.32,8.2,0.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,MRS,2022-11-16T04:43:26.400000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-16 23:34:04.800,43.3462,5.32,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,BCN,2022-11-17T07:34:04.800000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-17 18:54:43.200,41.5894,2.5339,8.5,237.8,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-17T21:26:56.228571,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-18 14:15:21.600,41.359,2.1685,7.9,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,BCN,2022-11-18T14:45:21.600000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-19 09:36:00.000,41.359,2.1685,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,MRS,2022-11-19T15:36:00,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-20 04:56:38.400,43.1158,4.9546,7.8,57.8,In Transit Ballast,0.0,0.0,Oily Waste Mix,MRS,2022-11-20T07:28:51.428571,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-21 00:17:16.800,43.3462,5.32,7.8,0.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,MRS,2022-11-21T00:47:16.800000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-21 19:37:55.200,43.3462,5.32,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,LIM,2022-11-22T02:37:55.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-22 14:58:33.600,42.3294,8.5698,8.3,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-23 10:19:12.000,41.3127,11.8196,8.5,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-24 05:39:50.400,40.2959,15.0693,7.8,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-25 01:00:28.800,39.2792,18.3191,8.5,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-25 20:21:07.200,38.2624,21.5689,8.0,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-26 15:41:45.600,37.2456,24.8187,8.0,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-27 11:02:24.000,36.2289,28.0685,8.4,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-28 06:23:02.400,35.2121,31.3182,8.8,107.4,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-28T16:37:12.342857,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-29 01:43:40.800,34.6741,33.0379,8.7,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,LIM,2022-11-29T02:13:40.800000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-29 21:04:19.200,34.6741,33.0379,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,TAN,2022-11-30T05:04:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-11-30 16:24:57.600,34.7694,29.7048,8.3,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-01 11:45:36.000,34.8648,26.3717,8.5,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-02 07:06:14.400,34.9601,23.0386,7.9,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-03 02:26:52.800,35.0554,19.7055,8.0,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-03 21:47:31.200,35.1508,16.3724,8.0,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-04 17:08:09.600,35.2461,13.0393,8.2,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-05 12:28:48.000,35.3414,9.7062,7.8,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-06 07:49:26.400,35.4367,6.3731,7.6,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-07 03:10:04.800,35.5321,3.04,8.1,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-07 22:30:43.200,35.6274,-0.2931,7.6,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-08 17:51:21.600,35.7227,-3.6262,8.3,271.6,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T06:29:19.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-09 13:12:00.000,35.785,-5.8029,7.8,90.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,TAN,2022-12-09T13:42:00,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-10 08:32:38.400,35.785,-5.8029,0.0,0.0,At Port Loading,446.6,70.0,Oily Waste Mix,ALG,2022-12-10T19:32:38.400000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-11 03:53:16.800,36.1272,-5.4427,8.3,0.0,In Transit Laden,446.6,70.0,Oily Waste Mix,ALG,2022-12-11T04:23:16.800000,0.0,3.5,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-11 23:13:55.200,36.1272,-5.4427,0.0,0.0,At Port Discharging,0.0,0.0,Oily Waste Mix,ALE,2022-12-12T09:13:55.200000,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-12 18:34:33.600,35.676,-2.2186,8.5,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-13 13:55:12.000,35.2247,1.0056,8.2,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-14 09:15:50.400,34.7735,4.2297,7.6,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-15 04:36:28.800,34.3223,7.4539,8.4,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-15 23:57:07.200,33.8711,10.678,7.8,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-16 19:17:45.600,33.4198,13.9021,8.5,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-17 14:38:24.000,32.9686,17.1263,8.2,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
HEC-CS-004,HEC Charon,Coastal Small,750,638,HAM,2022-12-18 09:59:02.400,32.5174,20.3504,7.6,98.0,In Transit Ballast,0.0,0.0,Oily Waste Mix,ALE,2022-12-20T19:08:12.342857,0.0,2.6,0.0,0.0,,2021-07-03,Approved
