batch_id,oil_recovery_yield_pct,quality_pass,quality_failure_reason,net_margin_eur,facility_code,waste_subcategory,operator_id,operator_experience_years,processing_date,viscosity_temperature_ratio,emulsion_difficulty_score,oil_water_density_gap,solid_particle_settling_velocity,waste_age_degradation,sulfur_to_oil_ratio,contamination_index,cat_fines_risk,viscosity_40c_cst,emulsion_layer_pct,density_15c_kg_m3,particle_size_d50_micron,sulfur_total_pct,oil_content_pct,water_content_pct,solids_content_pct,pour_point_c,flash_point_c,specific_energy_input,g_force,residence_time_actual,chemical_to_emulsion_ratio,temperature_vs_pour_point_margin,capacity_utilization,feed_temperature_c,feed_flow_rate_m3_hr,centrifuge_speed_rpm,chemical_pump_rate_ml_min,hour_of_day,day_of_week,month,is_night_shift,is_weekend,rolling_yield_7d,rolling_energy_7d,equipment_hours_since_service,equipment_condition_score,similar_batch_avg_yield,operator_avg_yield,ambient_heating_delta,viscosity_x_flow_rate,solids_x_rpm,water_x_temperature,sulfur_x_volume,age_x_emulsion
BATCH-PIR-2024-00917,65.1,True,,44903.04,PIR,Oily Tank Washings,OP-PIR-10,15.8,2024-10-03,0.42176366274383364,64.8632616,25.200000000000045,0.0010461053058634657,2.2049299400347175,0.005660021551724139,0.7956,1,130.81,47.8,974.8,37.9,0.2101,37.12,54.88,8.0,10.2,120.6,4.907886565928379,18075.83001082964,2751.54545455,100.0,45.0,0.47883833878402415,50.0,10.534443453248532,7000.0,500.0,0,3,10,1,0,55.31214285714286,5.585293566311914,16200,67.6,60.1575,49.295,36.6,1378.0105481194405,56000.0,2744.0,101.49931000000001,143.0189475101442
BATCH-PIR-2024-00918,52.66,True,,28221.45,PIR,Fuel Oil Sludge,OP-PIR-03,10.7,2024-10-03,9.694029133984314,83.78094399999999,-52.200000000000045,9.857518187012254e-05,4.237975233311005,0.0070210631895687055,0.4507,0,3027.93,20.8,1052.2,46.6,0.35,49.85,24.1,26.05,17.1,185.5,6.947925142392188,18075.83001082964,1493.8000000000004,100.0,45.0,0.16454679341277278,50.0,9.872807604766367,7000.0,500.0,8,3,10,0,0,56.09178571428571,5.670477066529706,29400,41.2,50.39333333333333,54.909642857142856,32.7,29894.170330700224,182350.0,1205.0,86.03,355.06156569541616
BATCH-PIR-2024-00919,95.0,True,,482265.03,PIR,Cargo Residues (Product),OP-PIR-02,7.2,2024-10-04,0.6994932156285761,11.471733,112.70000000000005,0.00015499818341591093,1.4578585070625816,0.002908213619914464,0.36260000000000003,0,213.94,6.3,887.3,26.4,0.2652,91.19,7.15,1.66,21.8,23.9,4.850659667058092,18075.83001082964,982.6199999999999,100.0,45.0,0.8839836355864934,50.0,88.39836355864934,7000.0,500.0,7,4,10,0,0,58.92038461538462,5.633046494746254,20400,59.20000000000001,92.19333333333333,51.816874999999996,30.8,18911.94589973744,11620.0,357.5,383.93004,16.72416354480055
BATCH-PIR-2024-00920,54.31,True,,18787.11,PIR,Fuel Oil Sludge,OP-PIR-07,4.9,2024-10-04,26.70769985286906,92.1439275,-1.8999999999999773,0.0003870145159024551,2.5822227677964005,0.08985695422535211,1.3757000000000001,0,8168.55,6.7,1001.9,169.5,4.0831,45.44,23.66,30.9,-2.0,95.5,7.369127516778523,18623.582435400232,735.8000000000001,100.0,45.0,0.44550149497145963,50.0,13.36504484914379,7000.0,500.0,15,4,10,0,0,59.462916666666665,5.674773245419871,24600,50.8,51.050000000000004,53.51354838709677,30.2,109173.0371024735,216300.0,1183.0,669.22009,237.93614750468086
BATCH-PIR-2024-00921,62.19,True,,48298.13,PIR,Oily Tank Washings,OP-PIR-08,9.1,2024-10-05,0.6536539368222537,82.1895984,58.799999999999955,0.0005120793583381422,2.5980512303806798,0.0018160073597056116,0.42490000000000006,0,207.96,56.7,941.2,37.2,0.0987,54.35,36.8,8.85,12.7,140.2,5.1386186770428015,18075.83001082964,532.5818181833333,100.0,45.0,0.8422777550160387,50.0,46.32527652588213,7000.0,500.0,6,5,10,0,1,60.722857142857144,5.482918799098345,31000,38.0,62.019999999999996,51.6285294117647,33.4,9633.804506322449,61950.0,1839.9999999999998,40.58544,213.53278724761392
BATCH-PIR-2024-00922,55.84,True,,29439.77,PIR,Fuel Oil Sludge,OP-PIR-05,4.9,2024-10-05,40.50978346767821,451.759329,12.399999999999977,0.00031182786005913256,4.665594242446762,0.0758971119133574,0.5478999999999999,0,12815.27,21.8,987.6,197.7,4.2047,55.4,27.55,17.05,-13.0,184.6,7.095700416088765,18075.83001082964,511.5,100.0,45.0,0.906158357771261,50.0,25.372434017595307,7000.0,500.0,8,5,10,0,1,61.77619047619047,5.616327502385484,4800,90.4,51.6312,51.565000000000005,30.2,325154.5924926686,119350.0,1377.5,909.47661,2107.7257243540125
BATCH-PIR-2024-00923,56.76,True,,50049.46,PIR,Oily Tank Washings,OP-PIR-09,17.3,2024-10-05,1.211000474158369,73.69156799999999,58.10000000000002,8.318764342208302e-05,2.3047150906056313,0.049071296486542015,1.1265,0,383.1,44.4,941.9,20.3,2.3883,48.67,47.55,3.78,10.8,92.7,6.133365782428815,18623.582435400232,1253.8000000000004,100.0,45.0,0.6554474397830593,50.0,19.66342319349178,7000.0,500.0,19,5,10,0,1,62.7125,5.662134100252387,24600,50.8,62.03888888888888,59.010555555555555,33.1,7533.057425426701,26460.0,2377.5,981.3524699999999,169.838068819991
BATCH-PIR-2024-00924,44.63,True,,9431.42,PIR,Fuel Oil Sludge,OP-PIR-08,9.1,2024-10-06,46.57127542172474,268.09136,-83.70000000000005,0.0002131674729104379,3.6935270747446127,0.006172867008242371,0.3426,1,14770.08,17.0,1083.7,142.7,0.2771,44.89,20.85,34.26,-8.3,175.8,7.839285714285714,18075.83001082964,209.20000000000002,100.0,45.0,0.25430210325047803,50.0,30.51625239005736,7000.0,500.0,9,6,10,0,1,63.03842105263158,5.692096571893383,39500,20.999999999999996,51.8324,51.93028571428571,29.5,450727.48910133843,239820.0,1042.5,29.48344,990.2026966651049
BATCH-PIR-2024-00925,92.95,True,,593993.78,PIR,Cargo Residues (Crude),OP-PIR-04,24.3,2024-10-06,0.38687294889826535,4.270364,135.0,0.0002985825517046373,3.9754176952180442,0.003148041805443896,0.6115,1,123.78,3.8,865.0,32.3,0.2741,87.07,8.47,4.46,2.3,87.6,5.557095306025406,21636.220770538508,2538.15,100.0,45.0,0.8699840434962471,50.0,34.799361739849886,7000.0,500.0,22,6,10,1,1,66.57368421052632,5.7708773466147605,42200,15.600000000000003,89.48299999999999,60.40645161290322,35.9,4307.464996158619,31220.0,423.50000000000006,403.50261,16.976480610622108
BATCH-PIR-2024-00926,52.95,False,High water content in oil output,85778.51,PIR,Fuel Oil Sludge,OP-PIR-02,7.2,2024-10-07,13.513540843735187,216.858396,21.899999999999977,0.0005216564309646523,0.9932799097424017,0.0015805626598465474,0.27979999999999994,0,4276.36,41.1,978.1,151.6,0.0927,58.65,19.06,22.29,-12.7,91.6,6.810443791124178,18075.83001082964,714.3,100.0,45.0,1.0,50.0,60.0,7000.0,500.0,1,0,10,1,0,66.14105263157894,5.790721017537953,29400,41.2,51.37560000000001,53.125454545454545,35.3,256581.59999999998,156030.0,952.9999999999999,66.21561,215.401088005762
BATCH-PIR-2024-00927,95.0,True,,799376.97,PIR,Cargo Residues (Product),OP-PIR-01,3.9,2024-10-08,0.6849910174750939,4.3549560000000005,84.5,0.0005396237547088837,4.0492148421721526,0.02947520307823856,1.2231,0,209.71,1.8,915.5,42.4,2.7577,93.56,6.61,0.01,19.2,34.3,4.970904620428235,18075.83001082964,1429.32,100.0,45.0,0.8194945848375451,50.0,81.94945848375451,7000.0,500.0,5,1,10,1,0,69.596875,5.922347166850262,20400,59.20000000000001,92.895,59.9136,33.1,17185.62093862816,70.0,330.5,5383.58194,17.634152472206672
BATCH-PIR-2024-00928,49.74,True,,6.04,PIR,Engine Room Oily Water,OP-PIR-10,15.8,2024-10-08,0.09189369881330436,9.863904,-15.899999999999977,0.005035732415241906,2.0278917696669665,0.07497153700189754,28.523799999999998,0,27.49,9.6,1015.9,34.3,0.3951,5.27,91.07,3.66,-14.9,48.6,4.776173285198556,18075.83001082964,451.0909090833334,100.0,45.0,0.3349455864626989,50.0,7.368802902179376,7000.0,500.0,18,1,10,0,0,65.17266666666667,5.953225812009308,16200,67.6,42.33190476190477,50.42733333333333,32.7,202.56839178091104,25620.0,4553.5,21.88854,20.00292973838507
BATCH-PIR-2024-00929,41.01,True,,316.99,PIR,Bilge Water,OP-PIR-06,21.6,2024-10-09,0.012276214833759591,7.12556,-22.100000000000023,0.02051334416805556,4.084838055376249,0.0757142857142857,12.9961,0,3.6,7.1,1022.1,24.7,0.2809,3.71,91.7,4.59,6.8,75.5,3.854630715123095,18075.83001082964,474.65,100.0,45.0,0.08985568313494154,50.0,10.782681976192984,7000.0,500.0,0,2,10,1,0,63.6625,5.822063618453919,39500,20.999999999999996,49.98400000000001,53.9534375,35.5,38.817655114294745,32130.0,4585.0,23.960769999999997,29.106758653866784
BATCH-PIR-2024-00930,61.8,True,,43913.13,PIR,Oily Tank Washings,OP-PIR-07,4.9,2024-10-09,0.9104054262370898,121.75726,56.89999999999998,0.0002981713770192015,4.866940247200719,0.005714285714285714,0.21630000000000002,0,295.29,47.0,943.1,33.6,0.3216,56.28,35.37,8.35,3.3,90.7,5.562830872109223,18075.83001082964,581.175,100.0,45.0,0.46315653632726805,50.0,37.052522906181444,7000.0,500.0,7,2,10,0,0,64.33375000000001,5.693511915482112,46800,6.399999999999995,61.67444444444445,53.5384375,32.3,10941.23948896632,58450.0,1768.4999999999998,115.42223999999999,592.5853090828822
BATCH-PIR-2024-00931,92.64,True,,338509.41,PIR,Cargo Residues (Crude),OP-PIR-03,10.7,2024-10-09,0.5890001589572407,11.615646000000002,40.200000000000045,5.119128785016462e-06,4.370734029048658,0.0007814393021565301,0.474,0,185.27,4.9,959.8,3.3,0.0645,82.54,8.81,8.65,-5.9,140.4,5.310045391750543,18075.83001082964,1217.44615385,100.0,45.0,0.7683675790407145,50.0,49.94389263764644,7000.0,500.0,10,2,10,0,0,65.99882352941177,5.670955061144961,15000,70.0,89.79818181818182,53.41285714285715,30.0,9253.104988976756,60550.0,440.5,65.3643,50.768899241582936
BATCH-PIR-2024-00932,55.22,True,,12273.2,PIR,Oily Tank Washings,OP-PIR-01,3.9,2024-10-10,0.3956905906061076,17.816554,23.200000000000045,0.00017904715944527146,2.907189762688638,0.0017399230301802717,0.588,0,127.63,7.9,976.8,15.4,0.0859,49.37,45.29,5.34,5.8,98.9,4.95776892430279,18075.83001082964,640.5,100.0,45.0,0.5878220140515222,50.0,11.756440281030445,7000.0,500.0,7,3,10,0,0,64.18,5.811638388142462,22800,54.400000000000006,61.687,61.944399999999995,32.0,1500.4744730679156,37380.0,2264.5,10.78045,51.7961033951893
BATCH-PIR-2024-00933,52.11,False,Flash point below minimum,-318.92,PIR,Bilge Water,OP-PIR-06,21.6,2024-10-10,0.15342279599116698,10.9114704,-24.0,0.003965410345438441,3.8518012423817103,0.07060810810810811,26.266299999999998,0,45.16,8.7,1024.0,38.3,0.3135,4.44,91.44,4.12,9.1,44.3,4.818936877076412,18075.83001082964,816.2,100.0,45.0,0.0737564322469983,50.0,4.425385934819897,7000.0,500.0,9,3,10,0,0,64.14333333333333,5.66970583712141,29400,41.2,49.423125,53.56121212121212,30.8,199.85042881646655,28840.0,4572.0,18.872700000000002,42.02881524293126
BATCH-PIR-2024-00934,95.0,False,Sulfur specification exceeded,100670.73,PIR,Cargo Residues (Product),OP-PIR-01,3.9,2024-10-10,0.8086999182338511,12.722052,127.70000000000005,9.960037005581167e-07,4.370279684321741,0.041710911371237454,0.9706000000000001,1,247.26,6.8,872.3,2.5,3.9909,95.68,3.71,0.61,21.3,43.5,5.808299503834011,23553.354256535586,1238.0399999999997,100.0,45.0,0.21488804885141033,50.0,10.744402442570516,7000.0,500.0,12,3,10,0,0,66.07187499999999,5.678367941290947,9600,80.80000000000001,93.316,61.685769230769225,30.5,2656.6609479499857,4270.0,185.5,884.78253,55.598925398484766
BATCH-PIR-2024-00935,30.53,False,Sulfur specification exceeded,982.21,PIR,Scale & Sludge from Tank Cleaning,OP-PIR-06,21.6,2024-10-10,30.51167256189995,99.56816099999999,-202.79999999999995,0.00031003313061047386,1.358983401082452,0.018854054054054055,0.15889999999999999,0,9057.39,6.6,1202.8,113.1,0.3488,18.5,19.22,62.28,7.8,89.2,7.014516129032257,20266.839709112017,418.28571428333333,100.0,45.0,0.25409836065718405,50.0,8.893442623001443,7000.0,500.0,13,3,10,0,0,63.981176470588224,5.756964893511024,12800,74.4,,53.5185294117647,31.0,80551.37827914703,435960.0,961.0,21.6256,135.31147807530513
BATCH-PIR-2024-00936,50.21,True,,39.03,PIR,Engine Room Oily Water,OP-PIR-05,4.9,2024-10-10,0.062226741230299955,8.350551999999999,-24.700000000000045,0.000504853536764706,4.017625139659277,0.026818181818181817,7.3298000000000005,1,18.36,8.2,1024.7,8.7,0.1475,5.5,89.42,5.08,11.8,51.7,4.102444703143189,20266.839709112017,1455.25714285,100.0,45.0,0.10118977500344167,50.0,3.5416421251204584,7000.0,500.0,15,3,10,0,0,63.216111111111104,5.665047105157256,12800,74.4,43.35,52.462727272727264,30.8,65.02454941721162,35560.0,4471.0,12.67025,33.549387645232045
BATCH-PIR-2024-00937,54.18,False,High water content in oil output,43856.59,PIR,Oily Tank Washings,OP-PIR-07,4.9,2024-10-10,1.1829814665592264,66.232119,1.7000000000000455,0.0003987724283145332,0.0,0.003424231332357247,0.6355,0,367.02,32.3,998.3,36.8,0.1871,54.64,36.52,8.84,-1.5,79.1,5.4974093264248705,18075.83001082964,1496.1,100.0,45.0,0.7353118107078405,50.0,14.706236214156808,7000.0,500.0,19,3,10,0,0,62.740526315789474,5.656224064171341,22800,54.400000000000006,61.09909090909091,53.78878787878788,34.1,5397.482815319831,61880.0,1826.0000000000002,68.60956999999999,0.0
BATCH-PIR-2024-00938,51.1,True,,45151.9,PIR,Oily Tank Washings,OP-PIR-07,4.9,2024-10-10,0.6690213163217676,65.75525880000001,6.0,0.0006660021173077818,4.108976486359356,0.001494661921708185,0.4827,0,214.99,45.1,994.0,36.8,0.063,42.15,50.97,6.88,10.4,122.9,5.606965174129353,18075.83001082964,475.49999999999994,100.0,45.0,0.6340694006309149,50.0,50.72555205047319,7000.0,500.0,21,3,10,0,0,62.15849999999999,5.653761119669242,46800,6.399999999999995,60.5225,53.80029411764706,34.6,10905.486435331231,48160.0,2548.5,25.326,270.18681226367414
BATCH-PIR-2024-00939,39.49,True,,688.97,PIR,Bilge Water,OP-PIR-07,4.9,2024-10-11,0.10777944361152758,8.67174,-14.399999999999977,0.008707830815455953,4.185712819825498,0.10831521739130434,8.617299999999998,0,32.35,7.0,1014.4,49.1,0.3986,3.68,94.91,1.41,0.9,38.0,4.49802110817942,18075.83001082964,293.7,100.0,45.0,0.3871297242083759,50.0,30.970377936670072,7000.0,500.0,6,4,10,0,0,61.079047619047614,5.598725881026869,46800,6.399999999999995,49.615624999999994,53.723142857142854,32.7,1001.8917262512769,9870.0,4745.5,60.42776,36.29741328819356
BATCH-PIR-2024-00940,55.63,True,,1720.14,PIR,Bilge Water,OP-PIR-01,3.9,2024-10-12,0.07142142976170639,0.7354296,0.0,0.007383363975734953,3.7364930645622123,0.028422391857506363,16.4227,1,21.43,0.6,1000.0,38.1,0.3351,11.79,85.73,2.48,19.0,45.2,4.264197530864197,18075.83001082964,423.0,100.0,45.0,0.19148936170212766,50.0,11.48936170212766,7000.0,500.0,16,5,10,0,1,59.49722222222223,5.410185264192237,29400,41.2,49.019999999999996,62.919629629629625,30.1,246.21702127659574,17360.0,4286.5,27.1431,2.747927599873762
BATCH-PIR-2024-00941,43.26,True,,-8.75,PIR,Engine Room Oily Water,OP-PIR-08,9.1,2024-10-12,0.0445576498556631,10.0906752,0.8999999999999773,0.0032752170041920737,1.3326167061544172,0.019425113464447804,29.5466,0,13.12,8.3,999.1,19.9,0.1284,6.61,92.14,1.25,4.2,76.2,3.876923076923077,23553.354256535586,330.59999999999997,100.0,45.0,0.16515426497277677,50.0,8.257713248638838,7000.0,500.0,16,5,10,0,1,58.64263157894737,5.329487254335966,9600,80.80000000000001,43.594500000000004,51.7275,30.1,108.34119782214155,8750.0,4607.0,5.842199999999999,13.447002347898065
BATCH-PIR-2024-00942,37.95,True,,879.04,PIR,Fuel Oil Sludge,OP-PIR-05,4.9,2024-10-12,14.409973173425913,482.55485999999996,-48.59999999999991,0.00011480518749835732,2.574758357280715,0.008363767419509852,0.839,0,4565.8,57.8,1048.6,62.2,0.3481,41.62,32.73,25.65,-8.0,147.0,7.161290322580646,18623.582435400232,223.39999999999998,100.0,45.0,0.19427036705461057,50.0,5.828111011638317,7000.0,500.0,17,5,10,0,1,57.608000000000004,5.4210774077482,24600,50.8,51.1,50.9540909090909,31.1,26609.98925693823,179550.0,1636.4999999999998,7.55377,1242.4621586314252
BATCH-PIR-2024-00943,29.01,True,,-283.8,PIR,Engine Room Oily Water,OP-PIR-02,7.2,2024-10-12,0.11040161317425645,0.8262800000000001,-20.899999999999977,0.008799317823439876,4.1889160125031735,0.03002298850574713,30.204800000000002,1,32.85,0.8,1020.9,49.0,0.1306,4.35,93.4,2.25,28.6,56.3,4.895752895752896,18075.83001082964,269.7,100.0,45.0,0.28809788654060065,50.0,5.7619577308120125,7000.0,500.0,21,5,10,0,1,56.2205,5.3591967634144035,22800,54.400000000000006,43.578571428571436,51.85121212121212,34.7,189.2803114571746,15750.0,4670.0,3.3825399999999997,3.461217522811123
BATCH-PIR-2024-00944,87.86,True,,300520.91,PIR,Cargo Residues (Crude),OP-PIR-10,15.8,2024-10-13,1.075091400413289,3.613059,28.0,0.0004002737084898129,3.106875552353414,0.0006133269068562478,0.9033,1,338.17,1.8,972.0,38.0,0.0509,82.99,6.92,10.09,0.1,67.2,5.213371396997881,18075.83001082964,2770.9285714333337,100.0,45.0,0.8397649060383063,50.0,23.513417369072577,7000.0,500.0,0,6,10,1,1,57.72714285714286,5.35225269834695,4800,90.4,92.007,51.50785714285714,36.1,7951.532351699274,70630.0,346.0,55.272310000000004,11.225324676310473
BATCH-PIR-2024-00945,93.98,True,,260587.29,PIR,Cargo Residues (Product),OP-PIR-08,9.1,2024-10-13,0.5446037238424781,8.9491968,70.60000000000002,0.000622715614909839,2.0970975999016326,0.0006404641996934531,0.3118,0,165.26,6.4,929.4,38.2,0.0585,91.34,7.93,0.73,-6.4,48.2,5.316694904209566,18075.83001082964,2463.8999999999996,100.0,45.0,0.9342505783513941,50.0,18.685011567027882,7000.0,500.0,3,6,10,1,1,59.375,5.350636434977068,22800,54.400000000000006,93.634,51.49864864864865,33.8,3087.8850115670275,5110.0,396.5,44.88705,18.76733913032737
BATCH-PIR-2024-00946,33.19,True,,332.66,PIR,Engine Room Oily Water,OP-PIR-08,9.1,2024-10-13,0.11650841246043646,6.209819999999999,-7.899999999999977,0.0006718624100657707,4.185712819825498,0.009876543209876543,21.1134,1,34.97,5.0,1007.9,14.4,0.056,5.67,92.14,2.19,24.2,37.8,4.767691556857003,18075.83001082964,570.9000000000001,100.0,45.0,0.3589069889647924,50.0,21.534419337887545,7000.0,500.0,7,6,10,0,1,58.23652173913044,5.325291005493588,29400,41.2,42.59571428571429,52.616578947368424,31.8,753.0586442459274,15330.0,4607.0,11.474400000000001,25.992523182808768
BATCH-PIR-2024-00947,52.07,True,,88.01,PIR,Bilge Water,OP-PIR-09,17.3,2024-10-13,0.035973653099138664,9.297979999999999,0.10000000000002274,0.005364517338497651,2.5556336547245184,0.04524256651017215,14.0837,0,10.65,4.6,999.9,22.9,0.2891,6.39,92.02,1.59,-2.0,73.5,4.242477876106195,18075.83001082964,85.63636363333333,100.0,45.0,0.7197452229554049,50.0,39.58598726254727,7000.0,500.0,13,6,10,0,1,58.559999999999995,5.168908056007521,31000,38.0,51.433125,58.94972972972974,29.9,421.5907643461284,11130.0,4601.0,16.33415,23.762230608955477
BATCH-PIR-2024-00948,54.34,True,,23713.4,PIR,Oily Tank Washings,OP-PIR-10,15.8,2024-10-13,1.227986673012851,133.42940000000002,16.600000000000023,0.0004153111719121446,4.731730404448789,0.06685892228540483,0.8291999999999999,1,387.0,48.1,983.4,40.1,2.4691,36.93,54.12,8.95,19.5,97.6,5.495064774830352,23005.601831964992,1422.2666666666667,100.0,45.0,0.30392800224992966,50.0,13.676760101246835,7000.0,500.0,14,6,10,0,1,58.384166666666665,5.182497919291806,21900,56.2,58.86249999999999,52.76137931034482,29.4,5292.906159182525,62649.99999999999,2706.0,800.48222,631.3519488273593
BATCH-PIR-2024-00949,47.01,True,,13283.9,PIR,Fuel Oil Sludge,OP-PIR-02,7.2,2024-10-13,11.177211254469144,483.40978000000007,-25.700000000000045,0.0006928206863093338,3.087970689394556,0.06797598627787307,0.931,0,3595.15,52.6,1025.7,142.3,3.963,58.3,24.43,17.27,-2.0,162.0,7.180679785330948,18075.83001082964,247.9636363666667,100.0,45.0,0.4918609766767871,50.0,27.05235371722329,7000.0,500.0,18,6,10,0,1,57.9292,5.262425193933373,31000,38.0,50.52826086956522,51.36272727272728,33.9,97257.26946647532,120890.0,1221.5,443.0634,1492.7552316066708
BATCH-PIR-2024-00950,79.48,False,High water content in oil output,337699.06,PIR,Cargo Residues (Crude),OP-PIR-07,4.9,2024-10-13,1.548471472944254,0.0,92.5,5.455466110641892e-07,1.8396126172060947,0.0008254963427377221,0.6818,0,473.6,0.0,907.5,2.1,0.0711,86.13,8.95,4.92,-6.4,73.6,5.437914617966129,20266.839709112017,2394.514285716667,100.0,45.0,0.9173109965626617,50.0,32.10588487969316,7000.0,500.0,20,6,10,0,1,58.75807692307693,5.269174787165402,12800,74.4,91.63000000000001,53.327777777777776,35.2,15205.34707902268,34440.0,447.49999999999994,91.10042999999999,0.0
BATCH-PIR-2024-00951,48.23,True,,47900.76,PIR,Fuel Oil Sludge,OP-PIR-01,3.9,2024-10-14,43.75134630350195,943.9560239999998,4.7000000000000455,0.00022429827228689605,4.360714128145498,0.0020620704019995834,0.5053,1,14055.12,41.8,995.3,172.1,0.099,48.01,35.01,16.98,13.1,135.5,6.771602658788773,23553.354256535586,691.92,100.0,45.0,0.9392993409642734,50.0,46.964967048213666,7000.0,500.0,3,0,10,1,0,57.201600000000006,5.256104321117585,9600,80.80000000000001,50.38166666666666,62.659285714285716,35.2,660098.2476586889,118860.0,1750.5,53.61840000000001,4116.322370204851
BATCH-PIR-2024-00952,41.22,True,,386.75,PIR,Engine Room Oily Water,OP-PIR-10,15.8,2024-10-15,0.12542716968364068,7.964697599999999,-4.399999999999977,0.0014020461526841111,3.8899378883458855,0.026259625962596258,20.556,1,37.07,6.4,1004.4,21.6,0.2387,9.09,87.92,2.99,-11.5,68.1,4.590405904059041,18075.83001082964,237.81818181666668,100.0,45.0,0.6215596330314829,50.0,13.674311926692624,7000.0,500.0,0,1,10,1,0,56.58692307692308,5.230500535846103,16200,67.6,42.16818181818182,52.81399999999999,35.3,506.9067431224956,20930.0,4396.0,12.93754,30.98217896345754
BATCH-PIR-2024-00953,73.88,False,Sediment content too high,43158.96,PIR,Vegetable Oil Residues,OP-PIR-10,15.8,2024-10-15,0.6909461525394939,8.423660000000002,56.10000000000002,0.0002958752182859671,3.3603775313546147,0.05101287310793606,0.6794,1,203.38,3.5,943.9,27.7,3.6061,70.69,22.74,6.57,25.7,36.7,4.999501992031872,20266.839709112017,494.22857143333334,100.0,45.0,0.6964967048146559,50.0,24.377384668512956,7000.0,500.0,16,1,10,0,0,55.77461538461539,5.231600434753934,12800,74.4,77.005,52.44,29.7,4957.872493882165,45990.0,1137.0,724.1048800000001,28.306677795770618
BATCH-PIR-2024-00954,39.06,True,,-41.15,PIR,Engine Room Oily Water,OP-PIR-10,15.8,2024-10-16,0.04948453608247423,11.3233824,-23.0,0.006232487472677595,3.4019663621882112,0.011548507462686566,20.875799999999998,0,14.64,9.3,1023.0,27.4,0.0619,5.36,90.41,4.23,10.3,66.5,3.971671388101983,18623.582435400232,1288.6,100.0,45.0,0.054788142169796675,50.0,1.6436442650939003,7000.0,500.0,5,2,10,1,0,55.938,5.254499147655305,24600,50.8,41.92380952380953,53.11,32.0,24.0629520409747,29610.000000000004,4520.5,2.1850699999999996,38.521766030994016
BATCH-PIR-2024-00955,84.59,True,,601969.33,PIR,Cargo Residues (Crude),OP-PIR-03,10.7,2024-10-16,1.2525572108739058,8.7844848,68.5,0.00017439261562890847,4.565495984896282,0.001037833635656906,0.9053,0,407.77,5.2,931.5,31.5,0.0801,77.18,13.7,9.12,1.3,124.3,5.650258223607686,18075.83001082964,1941.9750000000001,100.0,45.0,0.8300699030626039,50.0,66.40559224500831,7000.0,500.0,13,2,10,0,0,55.35833333333333,5.25582752713044,46800,6.399999999999995,90.21909090909091,54.951428571428586,32.3,27078.208349747038,63839.99999999999,685.0,172.15893000000003,40.10553008378242
BATCH-PIR-2024-00956,44.09,True,,27.35,PIR,Engine Room Oily Water,OP-PIR-10,15.8,2024-10-16,0.061182777684704315,3.7879272,-12.0,0.005469230799561883,4.129683593103425,0.015657237936772046,27.1298,0,18.26,3.1,1012.0,29.4,0.0941,6.01,92.86,1.13,2.6,36.0,4.122093023255815,18075.83001082964,1032.3144104803491,55.02052453468697,42.484179357022,0.012496192893401016,47.484179357022,0.9996954314720813,7000.0,275.10262267343484,18,2,10,0,0,54.9076,5.210478146975454,46800,6.399999999999995,40.312,53.385000000000005,30.784179357022,18.254438578680205,7909.999999999999,4876.619104906937,1.61852,15.642940809710195
BATCH-PIR-2024-00957,54.31,True,,1377.52,PIR,Bilge Water,OP-PIR-07,4.9,2024-10-17,0.12773783648219364,0.8720879999999999,-1.2999999999999545,0.001545798508900523,3.128497472083092,0.025797598627787306,6.8682,0,38.2,0.7,1001.3,23.2,0.3008,11.66,87.44,0.9,3.0,59.1,5.0375647668393775,18075.83001082964,317.20000000000005,100.0,45.0,0.2433795712484237,50.0,14.602774274905421,7000.0,500.0,1,3,10,1,0,54.88461538461539,5.203827632354836,29400,41.2,52.000714285714295,54.745588235294115,36.7,557.8259773013872,6300.0,4372.0,23.221760000000003,2.728325103433999
BATCH-PIR-2024-00958,53.88,True,,359.25,PIR,Engine Room Oily Water,OP-PIR-04,24.3,2024-10-17,0.15602522583944098,8.6276025,-7.600000000000023,8.923806423421454e-06,2.9868577930451763,0.3816757493188011,8.0313,0,45.77,5.5,1007.6,1.9,2.8015,7.34,89.89,2.77,21.1,71.2,4.322344322344322,18075.83001082964,256.32033902777135,54.0307392996109,42.50389105058366,0.9585661478599221,47.50389105058366,19.17132295719844,7000.0,270.1536964980545,10,3,10,0,0,54.94200000000001,5.193806278487634,22800,54.400000000000006,40.49190476190476,62.237931034482756,27.20389105058366,877.4714517509727,19390.0,4718.875233463034,229.44285,25.769421762421047
BATCH-PIR-2024-00959,52.03,False,Sulfur specification exceeded,3953.26,PIR,Fuel Oil Sludge,OP-PIR-08,9.1,2024-10-17,17.645169505013527,216.58091299999998,-37.59999999999991,0.0006983449973607444,4.292776637190026,0.007654895326707549,0.7372000000000001,1,5543.23,33.1,1037.6,172.9,0.362,47.29,31.98,20.73,-4.2,109.2,7.252252252252252,18075.83001082964,229.09090908333334,100.0,45.0,0.5285714285889077,50.0,11.62857142895597,7000.0,500.0,12,3,10,0,0,53.223200000000006,5.251564388424364,16200,67.6,50.60541666666668,52.28342105263159,28.8,64459.8460021316,145110.0,1599.0,16.072799999999997,929.7334833876855
